,LATITUDE,LONGITUDE,TIME_EVENT,COUNTRY,YEAR,NEAREST_CITY,Population municipale 2020
2400,45.783,4.25,2019-07-06 18:30:00,FR,2019,Civens,1415
2401,45.8,4.233,2019-07-06 18:30:00,FR,2019,Civens,1415
2402,45.6,4.05,2019-07-06 18:30:00,FR,2019,Montbrison,15943
2403,45.817,4.183,2019-07-06 18:00:00,FR,2019,Civens,1415
2404,44.967,4.6,2019-07-06 18:00:00,FR,2019,Lamastre,2361
2405,45.6,4.417,2019-07-06 12:45:00,FR,2019,Saint-Symphorien-sur-Coise,3704
2406,46.15,4.183,2019-07-06 08:30:00,FR,2019,Charlieu,3714
2407,44.517,3.5,2019-07-02 19:00:00,FR,2019,Mende,12336
2408,44.983,2.617,2019-07-02 16:30:00,FR,2019,Vic-sur-Cre,1862
2409,44.133,3.383,2019-07-02 15:30:00,FR,2019,La Cavalerie,2188
2410,45.433,4.4,2019-07-01 17:30:00,FR,2019,Saint-tienne,174082
2411,45.45,4.333,2019-07-01 17:00:00,FR,2019,Saint-Genest-Lerpt,6185
2412,45.433,4.317,2019-07-01 17:00:00,FR,2019,Roche-la-Molire,9878
2413,45.55,3.75,2019-07-01 15:30:00,FR,2019,Ambert,6636
2414,45.667,2.983,2019-07-01 15:15:00,FR,2019,Saint-Gens-Champanelle,3791
2415,45.683,3.133,2019-07-01 15:05:00,FR,2019,Veyre-Monton,3664
2416,45.7,3.033,2019-07-01 14:50:00,FR,2019,Saint-Gens-Champanelle,3791
2417,45.783,3.017,2019-07-01 14:50:00,FR,2019,Durtol,2065
2418,45.717,3.017,2019-07-01 14:30:00,FR,2019,Saint-Gens-Champanelle,3791
2419,48.027,7.44,2019-07-01 11:55:00,FR,2019,Sainte-Croix-en-Plaine,3024
2420,47.983,7.4,2019-07-01 11:50:00,FR,2019,Sainte-Croix-en-Plaine,3024
2421,48.009,7.386,2019-07-01 11:45:00,FR,2019,Sainte-Croix-en-Plaine,3024
2422,46.305,6.3,2019-06-30 21:00:00,FR,2019,Douvaine,6688
2423,45.867,6.617,2019-06-30 19:30:00,FR,2019,Megve,2999
2424,44.536,5.827,2019-06-30 14:45:00,FR,2019,Veynes,3231
2425,43.604,1.444,2019-06-19 21:15:00,FR,2019,Toulouse,498003
2426,45.55,-0.433,2019-06-19 00:00:00,FR,2019,Avy,470
2427,48.9,-0.733,2019-06-18 19:00:00,FR,2019,Valdallire,5735
2428,48.75,-0.567,2019-06-18 19:00:00,FR,2019,Flers,14589
2429,48.3,-0.933,2019-06-18 18:30:00,FR,2019,Erne,5641
2430,43.506,-1.467,2019-06-15 13:30:00,FR,2019,Bayonne,52006
2431,44.583,3.417,2019-06-15 13:00:00,FR,2019,Mende,12336
2432,45.067,5.133,2019-06-15 12:40:00,FR,2019,Chtillon-Saint-Jean,1294
2433,45.05,5.05,2019-06-15 12:35:00,FR,2019,Romans-sur-Isre,32818
2434,45.083,5.083,2019-06-15 12:35:00,FR,2019,Gnissieux,2409
2435,44.933,4.9,2019-06-15 12:15:00,FR,2019,Valence,64431
2436,44.933,4.9,2019-06-15 12:15:00,FR,2019,Valence,5233
2437,44.583,3.417,2019-06-15 11:10:00,FR,2019,Mende,12336
2438,44.517,3.5,2019-06-15 11:05:00,FR,2019,Mende,12336
2439,49.25,4.033,2019-06-05 16:00:00,FR,2019,Reims,180318
2440,44.783,1.717,2019-06-04 17:25:00,FR,2019,Gramat,3480
2441,47.983,5.117,2019-06-04 17:00:00,FR,2019,Chaumont,21770
2442,49.083,2.5,2019-06-04 16:20:00,FR,2019,Fosses,9830
2443,50.133,2.167,2019-05-08 15:30:00,FR,2019,Auxi-le-Chteau,2563
2444,49.7,2.8,2019-05-08 13:00:00,FR,2019,Montdidier,6051
2445,43.75,7.15,2019-04-26 12:00:00,FR,2019,Saint-Jeannet,48
2446,43.75,7.15,2019-04-26 12:00:00,FR,2019,Saint-Jeannet,4317
2447,43.767,7.217,2019-04-26 11:00:00,FR,2019,Colomars,3494
2448,43.604,1.444,2019-04-25 14:15:00,FR,2019,Toulouse,498003
2449,46.583,0.333,2019-04-25 13:00:00,FR,2019,Poitiers,90033
2450,45.383,-0.233,2019-04-25 12:00:00,FR,2019,Baignes-Sainte-Radegonde,1235
2451,46.95,0.3,2019-04-25 12:00:00,FR,2019,Loudun,6702
2452,45.383,-0.2,2019-04-25 12:00:00,FR,2019,Baignes-Sainte-Radegonde,1235
2453,45.4,-0.2,2019-04-25 12:00:00,FR,2019,Baignes-Sainte-Radegonde,1235
2454,45.617,0.183,2019-04-25 12:00:00,FR,2019,Puymoyen,2382
2455,45.283,-0.4,2019-04-25 12:00:00,FR,2019,Montendre,3222
2456,45.667,0.233,2019-04-25 12:00:00,FR,2019,Magnac-sur-Touvre,3223
2457,45.417,-0.167,2019-04-25 12:00:00,FR,2019,Barbezieux-Saint-Hilaire,4751
2458,45.65,0.2,2019-04-25 12:00:00,FR,2019,Soyaux,9969
2459,45.3,-0.333,2019-04-25 12:00:00,FR,2019,Montendre,3222
